0.90   3.0  2.2214E-03  5.7930E-04  2.6270E-03
0.91   3.0  1.6153E-03  4.1637E-04  2.1983E-03
0.92   3.0  1.1162E-03  2.8483E-04  1.8318E-03
0.93   3.0  7.2298E-04  1.8287E-04  1.5230E-03
0.94   3.0  4.3026E-04  1.0800E-04  1.2662E-03
0.95   3.0  2.2822E-04  5.6908E-05  1.0547E-03
0.96   3.0  1.0255E-04  2.5425E-05  8.8155E-04
0.97   3.0  3.5500E-05  8.7583E-06  7.4003E-04
0.98   3.0  7.6520E-06  1.8798E-06  6.2429E-04
0.99   3.0  5.2051E-07  1.2739E-07  5.2935E-04
1.00   3.0  0.0000E+00  0.0000E+00  4.5115E-04
0.10   3.1  3.6561E-01  3.0608E-01  3.4003E-01
0.11   3.1  3.6535E-01  3.0069E-01  3.3700E-01
0.12   3.1  3.6470E-01  2.9505E-01  3.3366E-01
0.13   3.1  3.6368E-01  2.8922E-01  3.3004E-01
0.14   3.1  3.6231E-01  2.8324E-01  3.2617E-01
0.15   3.1  3.6061E-01  2.7714E-01  3.2207E-01
0.16   3.1  3.5858E-01  2.7095E-01  3.1777E-01
0.17   3.1  3.5623E-01  2.6470E-01  3.1329E-01
0.18   3.1  3.5359E-01  2.5842E-01  3.0864E-01
0.19   3.1  3.5067E-01  2.5214E-01  3.0386E-01
0.20   3.1  3.4749E-01  2.4589E-01  2.9896E-01
0.21   3.1  3.4406E-01  2.3968E-01  2.9396E-01
0.22   3.1  3.4040E-01  2.3355E-01  2.8888E-01
0.23   3.1  3.3652E-01  2.2750E-01  2.8372E-01
0.24   3.1  3.3245E-01  2.2155E-01  2.7851E-01
0.25   3.1  3.2818E-01  2.1571E-01  2.7325E-01
0.26   3.1  3.2372E-01  2.0998E-01  2.6794E-01
0.27   3.1  3.1907E-01  2.0435E-01  2.6258E-01
0.28   3.1  3.1424E-01  1.9882E-01  2.5717E-01
0.29   3.1  3.0924E-01  1.9339E-01  2.5172E-01
0.30   3.1  3.0405E-01  1.8805E-01  2.4622E-01
0.31   3.1  2.9869E-01  1.8280E-01  2.4066E-01
0.32   3.1  2.9317E-01  1.7762E-01  2.3506E-01
0.33   3.1  2.8747E-01  1.7252E-01  2.2941E-01
0.34   3.1  2.8162E-01  1.6747E-01  2.2370E-01
0.35   3.1  2.7561E-01  1.6248E-01  2.1794E-01
0.36   3.1  2.6945E-01  1.5753E-01  2.1213E-01
0.37   3.1  2.6314E-01  1.5260E-01  2.0626E-01
0.38   3.1  2.5668E-01  1.4771E-01  2.0034E-01
0.39   3.1  2.5010E-01  1.4283E-01  1.9437E-01
0.40   3.1  2.4338E-01  1.3797E-01  1.8836E-01
0.41   3.1  2.3655E-01  1.3312E-01  1.8230E-01
0.42   3.1  2.2962E-01  1.2827E-01  1.7621E-01
0.43   3.1  2.2258E-01  1.2343E-01  1.7009E-01
0.44   3.1  2.1547E-01  1.1861E-01  1.6395E-01
0.45   3.1  2.0828E-01  1.1379E-01  1.5781E-01
0.46   3.1  2.0104E-01  1.0898E-01  1.5166E-01
0.47   3.1  1.9375E-01  1.0420E-01  1.4552E-01
0.48   3.1  1.8644E-01  9.9441E-02  1.3941E-01
0.49   3.1  1.7912E-01  9.4718E-02  1.3333E-01
0.50   3.1  1.7180E-01  9.0036E-02  1.2730E-01
0.51   3.1  1.6451E-01  8.5404E-02  1.2134E-01
0.52   3.1  1.5725E-01  8.0833E-02  1.1544E-01
0.53   3.1  1.5004E-01  7.6333E-02  1.0963E-01
0.54   3.1  1.4290E-01  7.1913E-02  1.0391E-01
0.55   3.1  1.3584E-01  6.7584E-02  9.8308E-02
0.56   3.1  1.2888E-01  6.3355E-02  9.2824E-02
0.57   3.1  1.2204E-01  5.9235E-02  8.7469E-02
0.58   3.1  1.1531E-01  5.5235E-02  8.2255E-02
0.59   3.1  1.0873E-01  5.1361E-02  7.7189E-02
0.60   3.1  1.0230E-01  4.7623E-02  7.2281E-02
0.61   3.1  9.6025E-02  4.4026E-02  6.7537E-02
0.62   3.1  8.9924E-02  4.0577E-02  6.2963E-02
0.63   3.1  8.4003E-02  3.7282E-02  5.8565E-02
0.64   3.1  7.8271E-02  3.4143E-02  5.4347E-02
0.65   3.1  7.2736E-02  3.1165E-02  5.0312E-02
0.66   3.1  6.7404E-02  2.8349E-02  4.6462E-02
0.67   3.1  6.2281E-02  2.5696E-02  4.2798E-02
0.68   3.1  5.7371E-02  2.3206E-02  3.9322E-02
0.69   3.1  5.2678E-02  2.0878E-02  3.6033E-02
0.70   3.1  4.8206E-02  1.8711E-02  3.2928E-02
0.71   3.1  4.3955E-02  1.6700E-02  3.0006E-02
0.72   3.1  3.9927E-02  1.4843E-02  2.7265E-02
0.73   3.1  3.6122E-02  1.3135E-02  2.4700E-02
0.74   3.1  3.2539E-02  1.1571E-02  2.2308E-02
0.75   3.1  2.9177E-02  1.0144E-02  2.0082E-02
0.76   3.1  2.6034E-02  8.8485E-03  1.8020E-02
0.77   3.1  2.3107E-02  7.6779E-03  1.6114E-02
0.78   3.1  2.0390E-02  6.6245E-03  1.4359E-02
0.79   3.1  1.7878E-02  5.6812E-03  1.2749E-02
0.80   3.1  1.5573E-02  4.8416E-03  1.1275E-02
0.81   3.1  1.3470E-02  4.0983E-03  9.9329E-03
0.82   3.1  1.1555E-02  3.4425E-03  8.7140E-03
0.83   3.1  9.8113E-03  2.8657E-03  7.6119E-03
0.84   3.1  8.2370E-03  2.3618E-03  6.6191E-03
0.85   3.1  6.8411E-03  1.9274E-03  5.7288E-03
0.86   3.1  5.6240E-03  1.5576E-03  4.9334E-03
0.87   3.1  4.5719E-03  1.2452E-03  4.2257E-03
0.88   3.1  3.6550E-03  9.7980E-04  3.5991E-03
0.89   3.1  2.8534E-03  7.5381E-04  3.0472E-03
0.90   3.1  2.1585E-03  5.6283E-04  2.5645E-03
0.91   3.1  1.5684E-03  4.0424E-04  2.1464E-03
0.92   3.1  1.0831E-03  2.7636E-04  1.7886E-03
0.93   3.1  7.0107E-04  1.7732E-04  1.4866E-03
0.94   3.1  4.1698E-04  1.0467E-04  1.2351E-03
0.95   3.1  2.2106E-04  5.5123E-05  1.0278E-03
0.96   3.1  9.9283E-05  2.4617E-05  8.5803E-04
0.97   3.1  3.4356E-05  8.4764E-06  7.1934E-04
0.98   3.1  7.4025E-06  1.8186E-06  6.0601E-04
0.99   3.1  5.0336E-07  1.2320E-07  5.1315E-04
1.00   3.1  0.0000E+00  0.0000E+00  4.3676E-04
0.10   3.2  3.6608E-01  3.0631E-01  3.4036E-01
0.11   3.2  3.6573E-01  3.0082E-01  3.3725E-01
0.12   3.2  3.6501E-01  2.9511E-01  3.3383E-01
0.13   3.2  3.6392E-01  2.8920E-01  3.3014E-01
0.14   3.2  3.6249E-01  2.8316E-01  3.2620E-01
0.15   3.2  3.6072E-01  2.7700E-01  3.2204E-01
0.16   3.2  3.5863E-01  2.7075E-01  3.1769E-01
0.17   3.2  3.5622E-01  2.6445E-01  3.1315E-01
0.18   3.2  3.5352E-01  2.5813E-01  3.0845E-01
0.19   3.2  3.5054E-01  2.5181E-01  3.0362E-01
0.20   3.2  3.4730E-01  2.4553E-01  2.9867E-01
0.21   3.2  3.4381E-01  2.3929E-01  2.9363E-01
0.22   3.2  3.4009E-01  2.3313E-01  2.8850E-01
0.23   3.2  3.3616E-01  2.2705E-01  2.8330E-01
0.24   3.2  3.3202E-01  2.2107E-01  2.7804E-01
0.25   3.2  3.2768E-01  2.1520E-01  2.7273E-01
0.26   3.2  3.2316E-01  2.0945E-01  2.6738E-01
0.27   3.2  3.1845E-01  2.0379E-01  2.6197E-01
0.28   3.2  3.1356E-01  1.9823E-01  2.5652E-01
0.29   3.2  3.0848E-01  1.9278E-01  2.5102E-01
0.30   3.2  3.0323E-01  1.8741E-01  2.4547E-01
0.31   3.2  2.9781E-01  1.8213E-01  2.3988E-01
0.32   3.2  2.9222E-01  1.7693E-01  2.3423E-01
0.33   3.2  2.8646E-01  1.7179E-01  2.2853E-01
0.34   3.2  2.8055E-01  1.6672E-01  2.2279E-01
0.35   3.2  2.7448E-01  1.6170E-01  2.1699E-01
0.36   3.2  2.6826E-01  1.5672E-01  2.1114E-01
0.37   3.2  2.6189E-01  1.5178E-01  2.0523E-01
0.38   3.2  2.5539E-01  1.4686E-01  1.9928E-01
0.39   3.2  2.4875E-01  1.4196E-01  1.9328E-01
0.40   3.2  2.4200E-01  1.3708E-01  1.8724E-01
0.41   3.2  2.3513E-01  1.3221E-01  1.8116E-01
0.42   3.2  2.2815E-01  1.2735E-01  1.7505E-01
0.43   3.2  2.2109E-01  1.2250E-01  1.6891E-01
0.44   3.2  2.1395E-01  1.1767E-01  1.6276E-01
0.45   3.2  2.0674E-01  1.1284E-01  1.5661E-01
0.46   3.2  1.9948E-01  1.0804E-01  1.5045E-01
0.47   3.2  1.9219E-01  1.0325E-01  1.4432E-01
0.48   3.2  1.8487E-01  9.8500E-02  1.3821E-01
0.49   3.2  1.7755E-01  9.3784E-02  1.3214E-01
0.50   3.2  1.7023E-01  8.9113E-02  1.2612E-01
0.51   3.2  1.6295E-01  8.4496E-02  1.2017E-01
0.52   3.2  1.5570E-01  7.9942E-02  1.1429E-01
0.53   3.2  1.4851E-01  7.5462E-02  1.0850E-01
0.54   3.2  1.4139E-01  7.1064E-02  1.0281E-01
0.55   3.2  1.3436E-01  6.6760E-02  9.7226E-02
0.56   3.2  1.2743E-01  6.2558E-02  9.1770E-02
0.57   3.2  1.2062E-01  5.8467E-02  8.6447E-02
0.58   3.2  1.1393E-01  5.4497E-02  8.1265E-02
0.59   3.2  1.0739E-01  5.0656E-02  7.6233E-02
0.60   3.2  1.0100E-01  4.6951E-02  7.1361E-02
0.61   3.2  9.4768E-02  4.3388E-02  6.6653E-02
0.62   3.2  8.8713E-02  3.9974E-02  6.2117E-02
0.63   3.2  8.2840E-02  3.6714E-02  5.7757E-02
0.64   3.2  7.7158E-02  3.3610E-02  5.3579E-02
0.65   3.2  7.1674E-02  3.0666E-02  4.9582E-02
0.66   3.2  6.6395E-02  2.7885E-02  4.5771E-02
0.67   3.2  6.1324E-02  2.5266E-02  4.2146E-02
0.68   3.2  5.6467E-02  2.2809E-02  3.8708E-02
0.69   3.2  5.1827E-02  2.0513E-02  3.5456E-02
0.70   3.2  4.7407E-02  1.8377E-02  3.2388E-02
0.71   3.2  4.3209E-02  1.6396E-02  2.9503E-02
0.72   3.2  3.9232E-02  1.4567E-02  2.6796E-02
0.73   3.2  3.5478E-02  1.2886E-02  2.4265E-02
0.74   3.2  3.1945E-02  1.1346E-02  2.1905E-02
0.75   3.2  2.8632E-02  9.9433E-03  1.9712E-02
0.76   3.2  2.5536E-02  8.6702E-03  1.7679E-02
0.77   3.2  2.2655E-02  7.5201E-03  1.5802E-02
0.78   3.2  1.9981E-02  6.4856E-03  1.4074E-02
0.79   3.2  1.7511E-02  5.5598E-03  1.2490E-02
0.80   3.2  1.5245E-02  4.7360E-03  1.1041E-02
0.81   3.2  1.3180E-02  4.0071E-03  9.7212E-03
0.82   3.2  1.1299E-02  3.3643E-03  8.5240E-03
0.83   3.2  9.5894E-03  2.7993E-03  7.4422E-03
0.84   3.2  8.0463E-03  2.3059E-03  6.4686E-03
0.85   3.2  6.6789E-03  1.8808E-03  5.5961E-03
0.86   3.2  5.4870E-03  1.5191E-03  4.8173E-03
0.87   3.2  4.4572E-03  1.2136E-03  4.1253E-03
0.88   3.2  3.5604E-03  9.5420E-04  3.5131E-03
0.89   3.2  2.7773E-03  7.3358E-04  2.9744E-03
0.90   3.2  2.0994E-03  5.4733E-04  2.5035E-03
0.91   3.2  1.5243E-03  3.9285E-04  2.0956E-03
0.92   3.2  1.0519E-03  2.6840E-04  1.7462E-03
0.93   3.2  6.8051E-04  1.7212E-04  1.4510E-03
0.94   3.2  4.0453E-04  1.0154E-04  1.2048E-03
0.95   3.2  2.1435E-04  5.3452E-05  1.0016E-03
0.96   3.2  9.6228E-05  2.3860E-05  8.3523E-04
0.97   3.2  3.3285E-05  8.2126E-06  6.9935E-04
0.98   3.2  7.1692E-06  1.7613E-06  5.8839E-04
0.99   3.2  4.8733E-07  1.1929E-07  4.9758E-04
1.00   3.2  0.0000E+00  0.0000E+00  4.2296E-04
0.10   3.3  3.6652E-01  3.0653E-01  3.4067E-01
0.11   3.3  3.6610E-01  3.0095E-01  3.3747E-01
0.12   3.3  3.6530E-01  2.9516E-01  3.3398E-01
0.13   3.3  3.6415E-01  2.8918E-01  3.3022E-01
0.14   3.3  3.6265E-01  2.8307E-01  3.2622E-01
0.15   3.3  3.6082E-01  2.7686E-01  3.2201E-01
0.16   3.3  3.5867E-01  2.7057E-01  3.1760E-01
0.17   3.3  3.5620E-01  2.6422E-01  3.1301E-01
0.18   3.3  3.5344E-01  2.5786E-01  3.0826E-01
0.19   3.3  3.5041E-01  2.5151E-01  3.0339E-01
0.20   3.3  3.4711E-01  2.4519E-01  2.9839E-01
0.21   3.3  3.4357E-01  2.3893E-01  2.9330E-01
0.22   3.3  3.3979E-01  2.3273E-01  2.8813E-01
0.23   3.3  3.3580E-01  2.2663E-01  2.8289E-01
0.24   3.3  3.3160E-01  2.2062E-01  2.7759E-01
0.25   3.3  3.2721E-01  2.1473E-01  2.7224E-01
0.26   3.3  3.2263E-01  2.0895E-01  2.6684E-01
0.27   3.3  3.1785E-01  2.0327E-01  2.6140E-01
0.28   3.3  3.1290E-01  1.9769E-01  2.5590E-01
0.29   3.3  3.0776E-01  1.9220E-01  2.5036E-01
0.30   3.3  3.0245E-01  1.8681E-01  2.4477E-01
0.31   3.3  2.9697E-01  1.8150E-01  2.3914E-01
0.32   3.3  2.9132E-01  1.7628E-01  2.3345E-01
0.33   3.3  2.8551E-01  1.7112E-01  2.2771E-01
0.34   3.3  2.7954E-01  1.6602E-01  2.2193E-01
0.35   3.3  2.7342E-01  1.6098E-01  2.1610E-01
0.36   3.3  2.6714E-01  1.5598E-01  2.1021E-01
0.37   3.3  2.6073E-01  1.5101E-01  2.0427E-01
0.38   3.3  2.5418E-01  1.4607E-01  1.9829E-01
0.39   3.3  2.4750E-01  1.4115E-01  1.9227E-01
0.40   3.3  2.4070E-01  1.3625E-01  1.8620E-01
0.41   3.3  2.3380E-01  1.3137E-01  1.8010E-01
0.42   3.3  2.2679E-01  1.2650E-01  1.7397E-01
0.43   3.3  2.1970E-01  1.2164E-01  1.6782E-01
0.44   3.3  2.1254E-01  1.1680E-01  1.6166E-01
0.45   3.3  2.0531E-01  1.1197E-01  1.5550E-01
0.46   3.3  1.9804E-01  1.0716E-01  1.4934E-01
0.47   3.3  1.9074E-01  1.0238E-01  1.4320E-01
0.48   3.3  1.8341E-01  9.7631E-02  1.3710E-01
0.49   3.3  1.7609E-01  9.2922E-02  1.3104E-01
0.50   3.3  1.6878E-01  8.8262E-02  1.2503E-01
0.51   3.3  1.6150E-01  8.3658E-02  1.1909E-01
0.52   3.3  1.5427E-01  7.9120E-02  1.1322E-01
0.53   3.3  1.4709E-01  7.4659E-02  1.0745E-01
0.54   3.3  1.4000E-01  7.0282E-02  1.0178E-01
0.55   3.3  1.3299E-01  6.6001E-02  9.6229E-02
0.56   3.3  1.2609E-01  6.1824E-02  9.0799E-02
0.57   3.3  1.1931E-01  5.7761E-02  8.5504E-02
0.58   3.3  1.1266E-01  5.3819E-02  8.0352E-02
0.59   3.3  1.0615E-01  5.0008E-02  7.5353E-02
0.60   3.3  9.9798E-02  4.6333E-02  7.0513E-02
0.61   3.3  9.3611E-02  4.2802E-02  6.5840E-02
0.62   3.3  8.7599E-02  3.9420E-02  6.1339E-02
0.63   3.3  8.1771E-02  3.6192E-02  5.7015E-02
0.64   3.3  7.6135E-02  3.3120E-02  5.2871E-02
0.65   3.3  7.0699E-02  3.0209E-02  4.8911E-02
0.66   3.3  6.5467E-02  2.7459E-02  4.5135E-02
0.67   3.3  6.0445E-02  2.4871E-02  4.1546E-02
0.68   3.3  5.5636E-02  2.2444E-02  3.8143E-02
0.69   3.3  5.1046E-02  2.0178E-02  3.4926E-02
0.70   3.3  4.6674E-02  1.8070E-02  3.1892E-02
0.71   3.3  4.2524E-02  1.6116E-02  2.9039E-02
0.72   3.3  3.8595E-02  1.4314E-02  2.6365E-02
0.73   3.3  3.4888E-02  1.2657E-02  2.3865E-02
0.74   3.3  3.1401E-02  1.1141E-02  2.1536E-02
0.75   3.3  2.8132E-02  9.7596E-03  1.9371E-02
0.76   3.3  2.5079E-02  8.5067E-03  1.7366E-02
0.77   3.3  2.2240E-02  7.3754E-03  1.5515E-02
0.78   3.3  1.9606E-02  6.3584E-03  1.3813E-02
0.79   3.3  1.7175E-02  5.4485E-03  1.2251E-02
0.80   3.3  1.4945E-02  4.6393E-03  1.0825E-02
0.81   3.3  1.2914E-02  3.9235E-03  9.5264E-03
0.82   3.3  1.1066E-02  3.2927E-03  8.3491E-03
0.83   3.3  9.3860E-03  2.7384E-03  7.2858E-03
0.84   3.3  7.8716E-03  2.2547E-03  6.3296E-03
0.85   3.3  6.5303E-03  1.8381E-03  5.4733E-03
0.86   3.3  5.3615E-03  1.4838E-03  4.7098E-03
0.87   3.3  4.3522E-03  1.1846E-03  4.0319E-03
0.88   3.3  3.4739E-03  9.3077E-04  3.4329E-03
0.89   3.3  2.7077E-03  7.1507E-04  2.9062E-03
0.90   3.3  2.0453E-03  5.3316E-04  2.4462E-03
0.91   3.3  1.4840E-03  3.8243E-04  2.0476E-03
0.92   3.3  1.0235E-03  2.6112E-04  1.7062E-03
0.93   3.3  6.6170E-04  1.6736E-04  1.4173E-03
0.94   3.3  3.9314E-04  9.8684E-05  1.1761E-03
0.95   3.3  2.0821E-04  5.1923E-05  9.7696E-04
0.96   3.3  9.3433E-05  2.3168E-05  8.1377E-04
0.97   3.3  3.2306E-05  7.9713E-06  6.8056E-04
0.98   3.3  6.9557E-06  1.7090E-06  5.7185E-04
0.99   3.3  4.7266E-07  1.1570E-07  4.8297E-04
1.00   3.3  0.0000E+00  0.0000E+00  4.1002E-04
0.10   3.4  3.6693E-01  3.0674E-01  3.4097E-01
0.11   3.4  3.6643E-01  3.0108E-01  3.3769E-01
0.12   3.4  3.6556E-01  2.9521E-01  3.3412E-01
0.13   3.4  3.6434E-01  2.8917E-01  3.3030E-01
0.14   3.4  3.6279E-01  2.8300E-01  3.2624E-01
0.15   3.4  3.6090E-01  2.7674E-01  3.2197E-01
0.16   3.4  3.5869E-01  2.7040E-01  3.1751E-01
0.17   3.4  3.5617E-01  2.6401E-01  3.1287E-01
0.18   3.4  3.5336E-01  2.5762E-01  3.0808E-01
0.19   3.4  3.5027E-01  2.5123E-01  3.0316E-01
0.20   3.4  3.4692E-01  2.4488E-01  2.9813E-01
0.21   3.4  3.4333E-01  2.3859E-01  2.9300E-01
0.22   3.4  3.3950E-01  2.3237E-01  2.8779E-01
0.23   3.4  3.3546E-01  2.2625E-01  2.8251E-01
0.24   3.4  3.3121E-01  2.2022E-01  2.7718E-01
0.25   3.4  3.2676E-01  2.1430E-01  2.7179E-01
0.26   3.4  3.2213E-01  2.0850E-01  2.6636E-01
0.27   3.4  3.1730E-01  2.0279E-01  2.6087E-01
0.28   3.4  3.1230E-01  1.9719E-01  2.5534E-01
0.29   3.4  3.0711E-01  1.9169E-01  2.4976E-01
0.30   3.4  3.0174E-01  1.8627E-01  2.4414E-01
0.31   3.4  2.9621E-01  1.8094E-01  2.3847E-01
0.32   3.4  2.9051E-01  1.7570E-01  2.3275E-01
0.33   3.4  2.8465E-01  1.7052E-01  2.2698E-01
0.34   3.4  2.7863E-01  1.6540E-01  2.2116E-01
0.35   3.4  2.7246E-01  1.6033E-01  2.1530E-01
0.36   3.4  2.6614E-01  1.5531E-01  2.0938E-01
0.37   3.4  2.5969E-01  1.5033E-01  2.0342E-01
0.38   3.4  2.5310E-01  1.4537E-01  1.9741E-01
0.39   3.4  2.4638E-01  1.4044E-01  1.9136E-01
0.40   3.4  2.3955E-01  1.3552E-01  1.8527E-01
0.41   3.4  2.3262E-01  1.3063E-01  1.7916E-01
0.42   3.4  2.2558E-01  1.2575E-01  1.7301E-01
0.43   3.4  2.1847E-01  1.2088E-01  1.6685E-01
0.44   3.4  2.1129E-01  1.1603E-01  1.6068E-01
0.45   3.4  2.0405E-01  1.1120E-01  1.5451E-01
0.46   3.4  1.9676E-01  1.0639E-01  1.4836E-01
0.47   3.4  1.8945E-01  1.0161E-01  1.4222E-01
0.48   3.4  1.8212E-01  9.6864E-02  1.3612E-01
0.49   3.4  1.7480E-01  9.2163E-02  1.3006E-01
0.50   3.4  1.6750E-01  8.7511E-02  1.2406E-01
0.51   3.4  1.6023E-01  8.2920E-02  1.1813E-01
0.52   3.4  1.5301E-01  7.8397E-02  1.1229E-01
0.53   3.4  1.4585E-01  7.3951E-02  1.0653E-01
0.54   3.4  1.3877E-01  6.9594E-02  1.0088E-01
0.55   3.4  1.3179E-01  6.5333E-02  9.5350E-02
0.56   3.4  1.2491E-01  6.1179E-02  8.9943E-02
0.57   3.4  1.1816E-01  5.7139E-02  8.4673E-02
0.58   3.4  1.1154E-01  5.3223E-02  7.9549E-02
0.59   3.4  1.0506E-01  4.9437E-02  7.4578E-02
0.60   3.4  9.8743E-02  4.5790E-02  6.9768E-02
0.61   3.4  9.2593E-02  4.2286E-02  6.5124E-02
0.62   3.4  8.6620E-02  3.8933E-02  6.0654E-02
0.63   3.4  8.0831E-02  3.5733E-02  5.6361E-02
0.64   3.4  7.5236E-02  3.2690E-02  5.2248E-02
0.65   3.4  6.9841E-02  2.9806E-02  4.8320E-02
0.66   3.4  6.4651E-02  2.7084E-02  4.4576E-02
0.67   3.4  5.9672E-02  2.4524E-02  4.1018E-02
0.68   3.4  5.4906E-02  2.2124E-02  3.7646E-02
0.69   3.4  5.0359E-02  1.9883E-02  3.4459E-02
0.70   3.4  4.6030E-02  1.7800E-02  3.1455E-02
0.71   3.4  4.1922E-02  1.5871E-02  2.8631E-02
0.72   3.4  3.8035E-02  1.4091E-02  2.5985E-02
0.73   3.4  3.4369E-02  1.2456E-02  2.3513E-02
0.74   3.4  3.0922E-02  1.0960E-02  2.1209E-02
0.75   3.4  2.7692E-02  9.5977E-03  1.9070E-02
0.76   3.4  2.4677E-02  8.3627E-03  1.7090E-02
0.77   3.4  2.1874E-02  7.2479E-03  1.5262E-02
0.78   3.4  1.9276E-02  6.2462E-03  1.3581E-02
0.79   3.4  1.6878E-02  5.3504E-03  1.2040E-02
0.80   3.4  1.4681E-02  4.5539E-03  1.0634E-02
0.81   3.4  1.2679E-02  3.8498E-03  9.3537E-03
0.82   3.4  1.0859E-02  3.2294E-03  8.1938E-03
0.83   3.4  9.2066E-03  2.6846E-03  7.1468E-03
0.84   3.4  7.7174E-03  2.2095E-03  6.2058E-03
0.85   3.4  6.3990E-03  1.8004E-03  5.3637E-03
0.86   3.4  5.2506E-03  1.4525E-03  4.6135E-03
0.87   3.4  4.2592E-03  1.1589E-03  3.9481E-03
0.88   3.4  3.3972E-03  9.1001E-04  3.3606E-03
0.89   3.4  2.6460E-03  6.9865E-04  2.8445E-03
0.90   3.4  1.9972E-03  5.2057E-04  2.3940E-03
0.91   3.4  1.4481E-03  3.7317E-04  2.0039E-03
0.92   3.4  9.9814E-04  2.5465E-04  1.6696E-03
0.93   3.4  6.4496E-04  1.6312E-04  1.3865E-03
0.94   3.4  3.8300E-04  9.6140E-05  1.1499E-03
0.95   3.4  2.0275E-04  5.0562E-05  9.5439E-04
0.96   3.4  9.0942E-05  2.2551E-05  7.9415E-04
0.97   3.4  3.1432E-05  7.7563E-06  6.6337E-04
0.98   3.4  6.7653E-06  1.6623E-06  5.5673E-04
0.99   3.4  4.5958E-07  1.1251E-07  4.6961E-04
1.00   3.4  0.0000E+00  0.0000E+00  3.9819E-04
0.10   3.5  3.6731E-01  3.0693E-01  3.4124E-01
0.11   3.5  3.6674E-01  3.0119E-01  3.3789E-01
0.12   3.5  3.6581E-01  2.9525E-01  3.3425E-01
0.13   3.5  3.6453E-01  2.8915E-01  3.3036E-01
0.14   3.5  3.6291E-01  2.8293E-01  3.2625E-01
0.15   3.5  3.6096E-01  2.7661E-01  3.2193E-01
0.16   3.5  3.5870E-01  2.7023E-01  3.1742E-01
0.17   3.5  3.5613E-01  2.6381E-01  3.1273E-01
0.18   3.5  3.5326E-01  2.5738E-01  3.0790E-01
0.19   3.5  3.5013E-01  2.5096E-01  3.0294E-01
0.20   3.5  3.4673E-01  2.4459E-01  2.9787E-01
0.21   3.5  3.4309E-01  2.3827E-01  2.9271E-01
0.22   3.5  3.3921E-01  2.3203E-01  2.8746E-01
0.23   3.5  3.3512E-01  2.2588E-01  2.8215E-01
0.24   3.5  3.3082E-01  2.1983E-01  2.7678E-01
0.25   3.5  3.2633E-01  2.1389E-01  2.7136E-01
0.26   3.5  3.2164E-01  2.0807E-01  2.6589E-01
0.27   3.5  3.1677E-01  2.0234E-01  2.6037E-01
0.28   3.5  3.1171E-01  1.9672E-01  2.5480E-01
0.29   3.5  3.0647E-01  1.9119E-01  2.4919E-01
0.30   3.5  3.0106E-01  1.8576E-01  2.4353E-01
0.31   3.5  2.9548E-01  1.8041E-01  2.3783E-01
0.32   3.5  2.8973E-01  1.7514E-01  2.3208E-01
0.33   3.5  2.8382E-01  1.6994E-01  2.2628E-01
0.34   3.5  2.7776E-01  1.6481E-01  2.2043E-01
0.35   3.5  2.7154E-01  1.5972E-01  2.1453E-01
0.36   3.5  2.6519E-01  1.5468E-01  2.0859E-01
0.37   3.5  2.5869E-01  1.4968E-01  2.0261E-01
0.38   3.5  2.5206E-01  1.4470E-01  1.9657E-01
0.39   3.5  2.4532E-01  1.3976E-01  1.9050E-01
0.40   3.5  2.3845E-01  1.3483E-01  1.8440E-01
0.41   3.5  2.3149E-01  1.2992E-01  1.7826E-01
0.42   3.5  2.2444E-01  1.2503E-01  1.7211E-01
0.43   3.5  2.1730E-01  1.2016E-01  1.6593E-01
0.44   3.5  2.1010E-01  1.1530E-01  1.5976E-01
0.45   3.5  2.0285E-01  1.1047E-01  1.5358E-01
0.46   3.5  1.9555E-01  1.0566E-01  1.4742E-01
0.47   3.5  1.8823E-01  1.0088E-01  1.4129E-01
0.48   3.5  1.8091E-01  9.6141E-02  1.3519E-01
0.49   3.5  1.7359E-01  9.1446E-02  1.2914E-01
0.50   3.5  1.6629E-01  8.6805E-02  1.2315E-01
0.51   3.5  1.5903E-01  8.2225E-02  1.1723E-01
0.52   3.5  1.5182E-01  7.7715E-02  1.1140E-01
0.53   3.5  1.4467E-01  7.3286E-02  1.0566E-01
0.54   3.5  1.3761E-01  6.8947E-02  1.0003E-01
0.55   3.5  1.3065E-01  6.4706E-02  9.4523E-02
0.56   3.5  1.2380E-01  6.0573E-02  8.9138E-02
0.57   3.5  1.1707E-01  5.6555E-02  8.3892E-02
0.58   3.5  1.1048E-01  5.2663E-02  7.8794E-02
0.59   3.5  1.0404E-01  4.8902E-02  7.3849E-02
0.60   3.5  9.7753E-02  4.5280E-02  6.9067E-02
0.61   3.5  9.1638E-02  4.1803E-02  6.4452E-02
0.62   3.5  8.5701E-02  3.8476E-02  6.0011E-02
0.63   3.5  7.9950E-02  3.5303E-02  5.5747E-02
0.64   3.5  7.4393E-02  3.2286E-02  5.1664E-02
0.65   3.5  6.9037E-02  2.9430E-02  4.7766E-02
0.66   3.5  6.3887E-02  2.6734E-02  4.4052E-02
0.67   3.5  5.8948E-02  2.4199E-02  4.0523E-02
0.68   3.5  5.4223E-02  2.1824E-02  3.7180E-02
0.69   3.5  4.9716E-02  1.9608E-02  3.4022E-02
0.70   3.5  4.5427E-02  1.7548E-02  3.1046E-02
0.71   3.5  4.1359E-02  1.5641E-02  2.8250E-02
